id,artist,title,label,category,format,price,item_url,thumb_url
7400,Freund Der Familie,Alfa Remixes 4,Panzerkreuz,electronix,12inch,19.99,https://clone.nl//item53868.html,https://clone.nl/platen/artwork/large/plaatimage53286.jpg
7401,Freund Der Familie,Omega,Bunker,electronix,2LP,9.99,https://clone.nl//item53867.html,https://clone.nl/platen/artwork/large/plaatimage53287.jpg
7402,VEF 317,VEF Radio,Bunker,electronix,LP,10.99,https://clone.nl//item53850.html,https://clone.nl/platen/artwork/large/plaatimage53248.jpg
7403,Johann Johannsson,Mandy,Border Community,electronix,LP,13.99,https://clone.nl//item53838.html,https://clone.nl/platen/artwork/large/plaatimage53235.jpg
7404,Eszaid,Eurosouvenir,Cool Ghosts Records,electronix,LP,14.99,https://clone.nl//item53810.html,https://clone.nl/platen/artwork/large/plaatimage53210.jpg
7405,Sawlin,Grand Cinema EP,Lockertmatik,electronix,12inch,11.99,https://clone.nl//item53806.html,https://clone.nl/platen/artwork/large/plaatimage53207.jpg
7406,Dark Strands,Unknown Truths,Rator Mute,electronix,LP,13.99,https://clone.nl//item53790.html,https://clone.nl/platen/artwork/large/plaatimage53188.jpg
7407,Chip Wickham,Shamal Wind Remixes,Snaker,electronix,12inch,12.99,https://clone.nl//item53783.html,https://clone.nl/platen/artwork/large/plaatimage53180.jpg
7408,Takao,Stealth,We Release Whatever The Fuck We Want Records,electronix,LP,21.99,https://clone.nl//item53782.html,https://clone.nl/platen/artwork/large/plaatimage53179.jpg
7409,Mari Sekine,Beginning (Lena Willikens remix),Kontakt,electronix,12inch,34.99,https://clone.nl//item53781.html,https://clone.nl/platen/artwork/large/plaatimage53178.jpg
7410,Blusher,Tren Rezno,Rephlex,electronix,12inch,9.99,https://clone.nl//item53756.html,https://clone.nl/platen/artwork/large/plaatimage53150.jpg
7411,Bourbonese Qualk,Laughing Afternoon,Marionette,electronix,12inch,15.99,https://clone.nl//item53752.html,https://clone.nl/platen/artwork/large/plaatimage53147.jpg
7412,Chris Spheeris / Paul Voudouris,Passage,Enfant Terrible,electronix,12inch,13.99,https://clone.nl//item53751.html,https://clone.nl/platen/artwork/large/plaatimage53145.jpg
7413,Yayati,TRETII EP,GALAXIID,electronix,12inch,11.99,https://clone.nl//item53738.html,https://clone.nl/platen/artwork/large/plaatimage53130.jpg
7414,Various Artists,De Lichting 2,New Info,electronix,2x12inch,25.99,https://clone.nl//item53732.html,https://clone.nl/platen/artwork/large/plaatimage53125.jpg
7415,Kolorit (Kassem Mosse & Lowtec),Workshop XXI,Mind,electronix,2x12inch,9.99,https://clone.nl//item53721.html,https://clone.nl/platen/artwork/large/plaatimage53112.jpg
7416,Sone Urbia,Sone Urbia,ETHBO,electronix,12inch,10.99,https://clone.nl//item53719.html,https://clone.nl/platen/artwork/large/plaatimage53110.jpg
7417,Kirkis,Kirkis 2,ETHBO,electronix,LP,19.99,https://clone.nl//item53714.html,https://clone.nl/platen/artwork/large/plaatimage53105.jpg
7418,En Direct,En Direct,EM Japan,electronix,12inch,19.99,https://clone.nl//item53696.html,https://clone.nl/platen/artwork/large/plaatimage53097.jpg
7419,Ginno Russo,Travelling Around Zambia,Kashual Plastik,electronix,12inch,19.99,https://clone.nl//item53695.html,https://clone.nl/platen/artwork/large/plaatimage53081.jpg
7420,Hieroglyphic Being & The Truth Theory Trio,Journey Through The Outer Darkness from the Inner Light,Tunnel Vision Records,electronix,Mini-LP,9.99,https://clone.nl//item53681.html,https://clone.nl/platen/artwork/large/plaatimage53068.jpg
7421,VEF 317,VEF Radio,Gost Instrument,electronix,Cassette Tape,17.99,https://clone.nl//item53680.html,https://clone.nl/platen/artwork/large/plaatimage53061.jpg
7422,Alexandra Atnif,Rhythmic Brutalism Vol. 1,Lurid Music,electronix,LP,4.99,https://clone.nl//item53676.html,https://clone.nl/platen/artwork/large/plaatimage53057.jpg
7423,Synth Sisters,Euphoria,Hoga Nord Rekords,electronix,LP,7.99,https://clone.nl//item53674.html,https://clone.nl/platen/artwork/large/plaatimage53055.jpg
7424,Martoc,Music For Alien Ears,Gost Instrument,electronix,LP,4.99,https://clone.nl//item53670.html,https://clone.nl/platen/artwork/large/plaatimage53051.jpg
7425,DUNAL (EOD),Dunal Chronicles 1,Art for Arts Sake,electronix,2LP,8.99,https://clone.nl//item53634.html,https://clone.nl/platen/artwork/large/plaatimage53009.jpg
7426,Unknown Artist,TOPP 004,Hivern Discs,electronix,Mini-LP,17.99,https://clone.nl//item53614.html,https://clone.nl/platen/artwork/large/plaatimage52996.jpg
7427,Nocow,Atoner,Camisole,electronix,2LP,19.99,https://clone.nl//item53602.html,https://clone.nl/platen/artwork/large/plaatimage53193.jpg
7428,Foodman,Moriyami,Rephlex,electronix,LP,19.99,https://clone.nl//item53594.html,https://clone.nl/platen/artwork/large/plaatimage52988.jpg
7429,Das Ding,I Am Not A Robot,Rephlex,electronix,12inch,23.49,https://clone.nl//item53591.html,https://clone.nl/platen/artwork/large/plaatimage52985.jpg
7430,Jeremiah R,Far Away from Everything,Rephlex,electronix,LP,10.99,https://clone.nl//item53587.html,https://clone.nl/platen/artwork/large/plaatimage52981.jpg
7431,FJAAK,Havel,Nightwind Records,electronix,2LP,10.99,https://clone.nl//item53578.html,https://clone.nl/platen/artwork/large/plaatimage52974.jpg
7432,Maoupa Mazzocchetti,Gag Flag,Altered Sense,electronix,LP,12.99,https://clone.nl//item53573.html,https://clone.nl/platen/artwork/large/plaatimage52969.jpg
7433,DJ Sports,Adaptation,Magnetron Music,electronix,12inch,14.99,https://clone.nl//item53556.html,https://clone.nl/platen/artwork/large/plaatimage52951.jpg
7434,Maurizio Delvecchio,Resusitate,Rubber,electronix,12inch,10.99,https://clone.nl//item53554.html,https://clone.nl/platen/artwork/large/plaatimage52950.jpg
7435,Ryuichi Sakamoto & Kukangendai,Zureru,Mystic and Quantum,electronix,12inch,22.99,https://clone.nl//item53553.html,https://clone.nl/platen/artwork/large/plaatimage52949.jpg
7436,Osynlige Mann,Airports / Exodus,Analogical Force,electronix,7inch,24.99,https://clone.nl//item53552.html,https://clone.nl/platen/artwork/large/plaatimage52948.jpg
7437,Dogpatrol,ORPHEUS009,Firecracker,electronix,12inch,9.99,https://clone.nl//item53541.html,https://clone.nl/platen/artwork/large/plaatimage52938.jpg
7438,Couteau Latex,Decadanse,Nous klaer Audio,electronix,Mini-LP,15.99,https://clone.nl//item53538.html,https://clone.nl/platen/artwork/large/plaatimage52935.jpg
7439,Philip Sandersen,On One Of These Bends,Themes For Great Cities,electronix,LP,20.99,https://clone.nl//item53535.html,https://clone.nl/platen/artwork/large/plaatimage52932.jpg
7440,Various Artists,Billy Milligan Trio,Bunker,electronix,12inch,17.99,https://clone.nl//item53531.html,https://clone.nl/platen/artwork/large/plaatimage52928.jpg
7441,Toggle,Wired,Music For The Other People Place,electronix,12inch,29.99,https://clone.nl//item53521.html,https://clone.nl/platen/artwork/large/plaatimage52918.jpg
7442,Yasuaki Shimizu,Music For Commercials,Music For The Other People Place,electronix,2LP,14.99,https://clone.nl//item53517.html,https://clone.nl/platen/artwork/large/plaatimage52906.jpg
7443,Bruce,Sonder Somatic,Music For The Other People Place,electronix,2LP,11.99,https://clone.nl//item53516.html,https://clone.nl/platen/artwork/large/plaatimage52905.jpg
7444,Djedjotronic,RUR,Tear Apart Tapes,electronix,2x12inch,19.99,https://clone.nl//item53496.html,https://clone.nl/platen/artwork/large/plaatimage52895.jpg
7445,Beige,Unboxing EP,Rephlex,electronix,12inch,34.99,https://clone.nl//item53492.html,https://clone.nl/platen/artwork/large/plaatimage52891.jpg
7446,Andy Rantzen,"Rain in the Morning, Sun in the Afternoon / Dark Sea",Rephlex,electronix,7inch,11.99,https://clone.nl//item53490.html,https://clone.nl/platen/artwork/large/plaatimage52889.jpg
7447,The Sakai Ishinage Odori Preservation Society,Sakai Ishinage Odori,Rephlex,electronix,12inch,19.99,https://clone.nl//item53482.html,https://clone.nl/platen/artwork/large/plaatimage52881.jpg
7448,The Kizaki Odori Preservation Society and Clark Naito,Kizaki Ondo,Rephlex,electronix,LP,21.99,https://clone.nl//item53480.html,https://clone.nl/platen/artwork/large/plaatimage52880.jpg
7449,Dos Ritmos,Dos Ritmos Ep,Rephlex,electronix,12inch,18.99,https://clone.nl//item53472.html,https://clone.nl/platen/artwork/large/plaatimage52874.jpg
7450,Danny Wolfers,The Land Is Entranced With Peace,Rephlex,electronix,Cassette Tape,24.99,https://clone.nl//item53470.html,https://clone.nl/platen/artwork/large/plaatimage52871.jpg
7451,Eva Ryu,I Am Fuck Dog,candomblé,electronix,12inch,15.99,https://clone.nl//item53465.html,https://clone.nl/platen/artwork/large/plaatimage53324.jpg
7452,Mica Levi and Eliza McCarthy,Slow Dark Green Murky Waterfall,Kitjen,electronix,LP,14.99,https://clone.nl//item53454.html,https://clone.nl/platen/artwork/large/plaatimage52861.jpg
7453,Celine Gillain,Bad Woman,Knekelhuis,electronix,LP,19.99,https://clone.nl//item53447.html,https://clone.nl/platen/artwork/large/plaatimage52854.jpg
7454,Night Force & The Tom Cats,Dance,In The Dark Again,electronix,12inch,4.99,https://clone.nl//item53444.html,https://clone.nl/platen/artwork/large/plaatimage52851.jpg
7455,Filmico,In The Senses,Tour Messier,electronix,LP,15.99,https://clone.nl//item53441.html,https://clone.nl/platen/artwork/large/plaatimage52848.jpg
7456,Liberez,Way Through Vulnerability,Wah Wah Wino,electronix,LP,3.99,https://clone.nl//item53439.html,https://clone.nl/platen/artwork/large/plaatimage52846.jpg
7457,DJ Neumann,Rare Appearance ,Dark Entries,electronix,2x12inch,3.99,https://clone.nl//item53419.html,https://clone.nl/platen/artwork/large/plaatimage52825.jpg
7458,Puredigitalsilence,Circumfluence,Wandering,electronix,2LP,3.99,https://clone.nl//item53399.html,https://clone.nl/platen/artwork/large/plaatimage52806.jpg
7459,Annanan,You,Central Processing Unit,electronix,LP,9.99,https://clone.nl//item53395.html,https://clone.nl/platen/artwork/large/plaatimage52802.jpg
7460,Carcass Identity,Untitled,Editions Mego,electronix,12inch,11.99,https://clone.nl//item53387.html,https://clone.nl/platen/artwork/large/plaatimage52794.jpg
7461,48 Cameras,Chosen Songs,Shipwrec,electronix,12inch,4.99,https://clone.nl//item53382.html,https://clone.nl/platen/artwork/large/plaatimage52789.jpg
7462,Life In Sodom,The Stains (Alessandro Adriani remix),Optimo Music,electronix,12inch,17.99,https://clone.nl//item53381.html,https://clone.nl/platen/artwork/large/plaatimage52788.jpg
7463,Ensemble 0,Ensemble 0 Plays Eight Compositions and It Lasts 38:36,Ostgut Ton,electronix,LP,13.99,https://clone.nl//item53360.html,https://clone.nl/platen/artwork/large/plaatimage52768.jpg
7464,Veronica Maximova,Computerlove,Rephlex,electronix,LP + Download,9.99,https://clone.nl//item53342.html,https://clone.nl/platen/artwork/large/plaatimage52746.jpg
7465,Dont DJ,Hyperspace Is No Place,Rephlex,electronix,LP,9.99,https://clone.nl//item53340.html,https://clone.nl/platen/artwork/large/plaatimage52740.jpg
7466,Ryu No Nukegara,7FO,Rephlex,electronix,LP,33.99,https://clone.nl//item53339.html,https://clone.nl/platen/artwork/large/plaatimage52739.jpg
7467,Mathis Ruffing,Hauntologist Belief-Systems EP,Rephlex,electronix,12inch,21.99,https://clone.nl//item53338.html,https://clone.nl/platen/artwork/large/plaatimage52738.jpg
7468,TOXE,Blinks,Rephlex,electronix,12inch,34.99,https://clone.nl//item53336.html,https://clone.nl/platen/artwork/large/plaatimage52737.jpg
7469,Eli Keszler,Stadium,Rephlex,electronix,2LP,9.99,https://clone.nl//item53334.html,https://clone.nl/platen/artwork/large/plaatimage52735.jpg
7470,Hermes,An-Archon EP,Yes,electronix,12inch,15.99,https://clone.nl//item53327.html,https://clone.nl/platen/artwork/large/plaatimage52728.jpg
7471,Autarkic,Treble Rebel EP,Hoga Nord Rekords,electronix,Picture Disc,13.99,https://clone.nl//item53326.html,https://clone.nl/platen/artwork/large/plaatimage52727.jpg
7472,Ekman / Obergman,Code Two,Unknown,electronix,12inch,11.99,https://clone.nl//item53321.html,https://clone.nl/platen/artwork/large/plaatimage52722.jpg
7473,C.K,Doublethink,Melody As Truth,electronix,12inch,25.99,https://clone.nl//item53304.html,https://clone.nl/platen/artwork/large/plaatimage52698.jpg
7474,Antoni Maiovvi,The Ken Russell EP,Stroom,electronix,12inch,9.99,https://clone.nl//item53289.html,https://clone.nl/platen/artwork/large/plaatimage52689.jpg
7475,O Yama O,O Yama O ,Jahtari Records,electronix,LP,10.99,https://clone.nl//item53287.html,https://clone.nl/platen/artwork/large/plaatimage52687.jpg
7476,Reto A Ichi,The Lapse Of The Exchange / Alone Moving Often,Gravity Graffiti,electronix,2x12inch + Download,27.99,https://clone.nl//item53283.html,https://clone.nl/platen/artwork/large/plaatimage52683.jpg
7477,DJ Nature ,Conflicted Interests EP,Collect-Call,electronix,12inch,16.49,https://clone.nl//item53254.html,https://clone.nl/platen/artwork/large/plaatimage52718.jpg
7478,Kasra V ,Akasa,Rephlex,electronix,12inch,19.99,https://clone.nl//item53252.html,https://clone.nl/platen/artwork/large/plaatimage52711.jpg
7479,Free Love,Luxury Hits,Editions Gravats,electronix,LP,22.49,https://clone.nl//item53244.html,https://clone.nl/platen/artwork/large/plaatimage52653.jpg
7480,Agnarkea,Black Helicopters,Rephlex,electronix,12inch,14.99,https://clone.nl//item53243.html,https://clone.nl/platen/artwork/large/plaatimage52652.jpg
7481,Shlom Hatzibur,Owl On A High Branch,Rephlex,electronix,12inch,12.99,https://clone.nl//item53239.html,https://clone.nl/platen/artwork/large/plaatimage52743.jpg
7482,Vril,Anima Mundi,Rephlex,electronix,3LP,20.99,https://clone.nl//item53221.html,https://clone.nl/platen/artwork/large/plaatimage52623.jpg
7483,David Javelosa & Baby Buddha,Everyone Is My Age,Rephlex,electronix,LP,21.99,https://clone.nl//item53213.html,https://clone.nl/platen/artwork/large/plaatimage52618.jpg
7484,Geir Tore Holm,Muohttagis callime / Writing in Snow / Vi skriver i snøen,Rephlex,electronix,7inch,13.49,https://clone.nl//item53206.html,https://clone.nl/platen/artwork/large/plaatimage52611.jpg
7485,Stano,Content To Write In I Dine Weathercraft,Rephlex,electronix,LP,11.99,https://clone.nl//item53204.html,https://clone.nl/platen/artwork/large/plaatimage52609.jpg
7486,Terence Fixmer,Through The Cortex,Rephlex,electronix,12inch,29.99,https://clone.nl//item53187.html,https://clone.nl/platen/artwork/large/plaatimage52592.jpg
7487,O / Panasonic,Sahko - The Movie Soundtrack EP,Rephlex,electronix,EP,11.99,https://clone.nl//item53178.html,https://clone.nl/platen/artwork/large/plaatimage52583.jpg
7488,Train To Eltanin,V1,Rephlex,electronix,12inch,11.99,https://clone.nl//item53159.html,https://clone.nl/platen/artwork/large/plaatimage52565.jpg
7489,Various Artists,The Belligerents Vol.1,Rephlex,electronix,12inch,19.99,https://clone.nl//item53129.html,https://clone.nl/platen/artwork/large/plaatimage52532.jpg
7490,Kazuya Nagaya,For All The Radiant Darknesses (XTAL Remix) ,Suction,electronix,12inch,24.99,https://clone.nl//item53114.html,https://clone.nl/platen/artwork/large/plaatimage52524.jpg
7491,Kazuya Nagaya,Cold Moon EP,Nightwind Records,electronix,12inch,15.99,https://clone.nl//item53113.html,https://clone.nl/platen/artwork/large/plaatimage52523.jpg
7492,Frederic D. Oberland,Labyrinth,Altered Sense,electronix,LP,26.49,https://clone.nl//item53102.html,https://clone.nl/platen/artwork/large/plaatimage52512.jpg
7493,Amandra,Dame de Bahia,Magnetron Music,electronix,2x12inch,13.49,https://clone.nl//item53097.html,https://clone.nl/platen/artwork/large/plaatimage52764.jpg
7494,Heinrich Dressel,Lost In The Woodland,Rubber,electronix,LP,13.49,https://clone.nl//item53087.html,https://clone.nl/platen/artwork/large/plaatimage52498.jpg
7495,Mkwaju Ensemble (Midori Takada),Mkwaju,Mystic and Quantum,electronix,LP,9.99,https://clone.nl//item53067.html,https://clone.nl/platen/artwork/large/plaatimage52478.jpg
7496,Kittin,Cosmos LP,Analogical Force,electronix,LP,39.99,https://clone.nl//item53065.html,https://clone.nl/platen/artwork/large/plaatimage52476.jpg
7497,Ligovskoi,Esam,Firecracker,electronix,LP,29.99,https://clone.nl//item53061.html,https://clone.nl/platen/artwork/large/plaatimage52472.jpg
7498,Colman,Daedalus,Nous klaer Audio,electronix,LP,14.99,https://clone.nl//item53057.html,https://clone.nl/platen/artwork/large/plaatimage52469.jpg
7499,Annelis Monsere,Happiness Is Within Sight,Themes For Great Cities,electronix,LP,12.49,https://clone.nl//item53055.html,https://clone.nl/platen/artwork/large/plaatimage52467.jpg
7500,Mesak,Hamara Komero EP,Bunker,electronix,LP,17.99,https://clone.nl//item53049.html,https://clone.nl/platen/artwork/large/plaatimage52459.jpg
7501,Unknown Artist,Unknown,Firecracker,electronix,12inch,11.99,https://clone.nl//item53023.html,https://clone.nl/platen/artwork/large/plaatimage52438.jpg
7502,Gunther Beckes,Walkman,ANUS Records,electronix,LP,13.99,https://clone.nl//item53022.html,https://clone.nl/platen/artwork/large/plaatimage52437.jpg
7503,Ketsueki Sakuru,Snuff EP,R.i.O.,electronix,12inch,19.99,https://clone.nl//item53020.html,https://clone.nl/platen/artwork/large/plaatimage52435.jpg
7504,Hedon The Cat,From Inner Space To Outer Rhythm,Magic Wire,electronix,12inch,21.99,https://clone.nl//item53017.html,https://clone.nl/platen/artwork/large/plaatimage52432.jpg
7505,Various Artists,Some Have to Dance... Some Have To Kill... TWO EP,Ostgut Ton,electronix,12inch,13.49,https://clone.nl//item52999.html,https://clone.nl/platen/artwork/large/plaatimage52417.jpg
7506,DMX Krew,"20 Years: Classics, Unreleased And Remixes",Against Fascism Trax,electronix,12x12inch Box Set,23.99,https://clone.nl//item52988.html,https://clone.nl/platen/artwork/large/plaatimage52406.jpg
7507,John Daly,We Will Again (Selections),Wave Tension Records,electronix,12inch,13.99,https://clone.nl//item52968.html,https://clone.nl/platen/artwork/large/plaatimage52385.jpg
7508,R.E.K.,R.E.K. 1,B.F.E. Records,electronix,LP,7.99,https://clone.nl//item52959.html,https://clone.nl/platen/artwork/large/plaatimage52376.jpg
